ORCA_URN	AnalyzedText	Analysis	textDeformation
urn:cite2:hmt:scholsign.v1:cs4828	urn:cts:greekLit:tlg5026.msA.hmt:5.1065	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4829	urn:cts:greekLit:tlg5026.msA.hmt:5.1066	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4834	urn:cts:greekLit:tlg5026.msA.hmt:5.1071	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4835	urn:cts:greekLit:tlg5026.msA.hmt:5.1072	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4836	urn:cts:greekLit:tlg5026.msA.hmt:5.1073	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4837	urn:cts:greekLit:tlg5026.msA.hmt:5.1074	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4840	urn:cts:greekLit:tlg5026.msA.hmt:5.1077	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4841	urn:cts:greekLit:tlg5026.msA.hmt:5.1078	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4842	urn:cts:greekLit:tlg5026.msA.hmt:5.1079	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4843	urn:cts:greekLit:tlg5026.msA.hmt:5.1080	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4844	urn:cts:greekLit:tlg5026.msA.hmt:5.1081	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4845	urn:cts:greekLit:tlg5026.msA.hmt:5.1082	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4846	urn:cts:greekLit:tlg5026.msA.hmt:5.1083	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4849	urn:cts:greekLit:tlg5026.msA.hmt:5.2000	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4850	urn:cts:greekLit:tlg5026.msA.hmt:5.2001	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4855	urn:cts:greekLit:tlg5026.msA.hmt:5.2006	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4856	urn:cts:greekLit:tlg5026.msA.hmt:5.2007	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4865	urn:cts:greekLit:tlg5026.msA.hmt:5.2033	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4866	urn:cts:greekLit:tlg5026.msA.hmt:5.2034	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4870	urn:cts:greekLit:tlg5026.msA.hmt:5.3001	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4871	urn:cts:greekLit:tlg5026.msA.hmt:5.3002	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4877	urn:cts:greekLit:tlg5026.msA.hmt:5.4002	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4881	urn:cts:greekLit:tlg5026.msA.hmt:5.4006	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4883	urn:cts:greekLit:tlg5026.msA.hmt:5.4008	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4884	urn:cts:greekLit:tlg5026.msA.hmt:5.4009	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs4893	urn:cts:greekLit:tlg5026.msA.hmt:5.4018	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4897	urn:cts:greekLit:tlg5026.msA.hmt:5.4022	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs4898	urn:cts:greekLit:tlg5026.msA.hmt:5.4023	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs4899	urn:cts:greekLit:tlg5026.msA.hmt:5.4024	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs4903	urn:cts:greekLit:tlg5026.msA.hmt:5.4028	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4904	urn:cts:greekLit:tlg5026.msA.hmt:5.4029	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs4905	urn:cts:greekLit:tlg5026.msA.hmt:5.4030	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4906	urn:cts:greekLit:tlg5026.msA.hmt:5.4031	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4909	urn:cts:greekLit:tlg5026.msA.hmt:5.4034	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4910	urn:cts:greekLit:tlg5026.msA.hmt:5.4035	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4912	urn:cts:greekLit:tlg5026.msA.hmt:5.4037	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4913	urn:cts:greekLit:tlg5026.msA.hmt:5.4038	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs4914	urn:cts:greekLit:tlg5026.msA.hmt:5.4039	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4918	urn:cts:greekLit:tlg5026.msA.hmt:5.5001	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4920	urn:cts:greekLit:tlg5026.msA.hmt:5.5003	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4921	urn:cts:greekLit:tlg5026.msA.hmt:5.5011	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4923	urn:cts:greekLit:tlg5026.msA.hmt:5.5012	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4924	urn:cts:greekLit:tlg5026.msA.hmt:5.5013	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4931	urn:cts:greekLit:tlg5026.msA.hmt:5.5021	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs4932	urn:cts:greekLit:tlg5026.msA.hmt:5.5022	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4933	urn:cts:greekLit:tlg5026.msA.hmt:5.5023	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs4934	urn:cts:greekLit:tlg5026.msA.hmt:5.5024	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4935	urn:cts:greekLit:tlg5026.msA.hmt:5.5025	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4936	urn:cts:greekLit:tlg5026.msA.hmt:5.5026	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs4937	urn:cts:greekLit:tlg5026.msA.hmt:5.6021	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4939	urn:cts:greekLit:tlg5026.msA.hmt:6.2	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4940	urn:cts:greekLit:tlg5026.msA.hmt:6.3	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4941	urn:cts:greekLit:tlg5026.msA.hmt:6.4	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4943	urn:cts:greekLit:tlg5026.msA.hmt:6.6	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4944	urn:cts:greekLit:tlg5026.msA.hmt:6.7	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4945	urn:cts:greekLit:tlg5026.msA.hmt:6.8	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4946	urn:cts:greekLit:tlg5026.msA.hmt:6.9	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4947	urn:cts:greekLit:tlg5026.msA.hmt:6.10	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4950	urn:cts:greekLit:tlg5026.msA.hmt:6.13	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs4955	urn:cts:greekLit:tlg5026.msA.hmt:6.18	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4956	urn:cts:greekLit:tlg5026.msA.hmt:6.19	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4958	urn:cts:greekLit:tlg5026.msA.hmt:6.21	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4965	urn:cts:greekLit:tlg5026.msA.hmt:6.28	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4966	urn:cts:greekLit:tlg5026.msA.hmt:6.29	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4968	urn:cts:greekLit:tlg5026.msA.hmt:6.31	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs4969	urn:cts:greekLit:tlg5026.msA.hmt:6.32	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4970	urn:cts:greekLit:tlg5026.msA.hmt:6.33	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4973	urn:cts:greekLit:tlg5026.msA.hmt:6.36	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4975	urn:cts:greekLit:tlg5026.msA.hmt:6.38	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4979	urn:cts:greekLit:tlg5026.msA.hmt:6.42	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4980	urn:cts:greekLit:tlg5026.msA.hmt:6.43	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4983	urn:cts:greekLit:tlg5026.msA.hmt:6.46	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4984	urn:cts:greekLit:tlg5026.msA.hmt:6.47	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4985	urn:cts:greekLit:tlg5026.msA.hmt:6.48	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4986	urn:cts:greekLit:tlg5026.msA.hmt:6.49	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4987	urn:cts:greekLit:tlg5026.msA.hmt:6.50	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4988	urn:cts:greekLit:tlg5026.msA.hmt:6.51	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4989	urn:cts:greekLit:tlg5026.msA.hmt:6.52	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4990	urn:cts:greekLit:tlg5026.msA.hmt:6.53	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4992	urn:cts:greekLit:tlg5026.msA.hmt:6.55	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4993	urn:cts:greekLit:tlg5026.msA.hmt:6.56	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4994	urn:cts:greekLit:tlg5026.msA.hmt:6.57	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4995	urn:cts:greekLit:tlg5026.msA.hmt:6.58	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4996	urn:cts:greekLit:tlg5026.msA.hmt:6.59	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4998	urn:cts:greekLit:tlg5026.msA.hmt:6.61	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs4999	urn:cts:greekLit:tlg5026.msA.hmt:6.62	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5000	urn:cts:greekLit:tlg5026.msA.hmt:6.63	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5001	urn:cts:greekLit:tlg5026.msA.hmt:6.64	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5003	urn:cts:greekLit:tlg5026.msA.hmt:6.66	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5004	urn:cts:greekLit:tlg5026.msA.hmt:6.67	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5005	urn:cts:greekLit:tlg5026.msA.hmt:6.68	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5006	urn:cts:greekLit:tlg5026.msA.hmt:6.69	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5007	urn:cts:greekLit:tlg5026.msA.hmt:6.70	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5009	urn:cts:greekLit:tlg5026.msA.hmt:6.72	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5010	urn:cts:greekLit:tlg5026.msA.hmt:6.73	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5017	urn:cts:greekLit:tlg5026.msA.hmt:6.80	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5018	urn:cts:greekLit:tlg5026.msA.hmt:6.81	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5019	urn:cts:greekLit:tlg5026.msA.hmt:6.82	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5020	urn:cts:greekLit:tlg5026.msA.hmt:6.83	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5025	urn:cts:greekLit:tlg5026.msA.hmt:6.88	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5028	urn:cts:greekLit:tlg5026.msA.hmt:6.91	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5030	urn:cts:greekLit:tlg5026.msA.hmt:6.93	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5033	urn:cts:greekLit:tlg5026.msA.hmt:6.96	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5034	urn:cts:greekLit:tlg5026.msA.hmt:6.97	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5035	urn:cts:greekLit:tlg5026.msA.hmt:6.98	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5036	urn:cts:greekLit:tlg5026.msA.hmt:6.99	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5038	urn:cts:greekLit:tlg5026.msA.hmt:6.101	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs5039	urn:cts:greekLit:tlg5026.msA.hmt:6.102	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5042	urn:cts:greekLit:tlg5026.msA.hmt:6.105	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5043	urn:cts:greekLit:tlg5026.msA.hmt:6.106	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5044	urn:cts:greekLit:tlg5026.msA.hmt:6.107	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5047	urn:cts:greekLit:tlg5026.msA.hmt:6.110	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5052	urn:cts:greekLit:tlg5026.msA.hmt:6.115	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5053	urn:cts:greekLit:tlg5026.msA.hmt:6.116	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5054	urn:cts:greekLit:tlg5026.msA.hmt:6.117	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5055	urn:cts:greekLit:tlg5026.msA.hmt:6.118	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5059	urn:cts:greekLit:tlg5026.msA.hmt:6.122	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5061	urn:cts:greekLit:tlg5026.msA.hmt:6.124	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs5062	urn:cts:greekLit:tlg5026.msA.hmt:6.125	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs5068	urn:cts:greekLit:tlg5026.msA.hmt:6.131	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5069	urn:cts:greekLit:tlg5026.msA.hmt:6.132	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5070	urn:cts:greekLit:tlg5026.msA.hmt:6.133	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5071	urn:cts:greekLit:tlg5026.msA.hmt:6.134	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5072	urn:cts:greekLit:tlg5026.msA.hmt:6.135	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5073	urn:cts:greekLit:tlg5026.msA.hmt:6.136	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5076	urn:cts:greekLit:tlg5026.msA.hmt:6.139	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5084	urn:cts:greekLit:tlg5026.msA.hmt:6.147	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs5085	urn:cts:greekLit:tlg5026.msA.hmt:6.148	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs5087	urn:cts:greekLit:tlg5026.msA.hmt:6.150	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5088	urn:cts:greekLit:tlg5026.msA.hmt:6.151	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5089	urn:cts:greekLit:tlg5026.msA.hmt:6.152	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5090	urn:cts:greekLit:tlg5026.msA.hmt:6.153	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs5091	urn:cts:greekLit:tlg5026.msA.hmt:6.154	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs5092	urn:cts:greekLit:tlg5026.msA.hmt:6.155	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs5094	urn:cts:greekLit:tlg5026.msA.hmt:6.157	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5095	urn:cts:greekLit:tlg5026.msA.hmt:6.158	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5096	urn:cts:greekLit:tlg5026.msA.hmt:6.159	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5097	urn:cts:greekLit:tlg5026.msA.hmt:6.160	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5098	urn:cts:greekLit:tlg5026.msA.hmt:7.1	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5099	urn:cts:greekLit:tlg5026.msA.hmt:7.2	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5100	urn:cts:greekLit:tlg5026.msA.hmt:7.3	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5101	urn:cts:greekLit:tlg5026.msA.hmt:7.4	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5102	urn:cts:greekLit:tlg5026.msA.hmt:7.5	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs5103	urn:cts:greekLit:tlg5026.msA.hmt:7.6	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5104	urn:cts:greekLit:tlg5026.msA.hmt:7.7	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5105	urn:cts:greekLit:tlg5026.msA.hmt:7.8	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5107	urn:cts:greekLit:tlg5026.msA.hmt:7.10	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5108	urn:cts:greekLit:tlg5026.msA.hmt:7.11	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5111	urn:cts:greekLit:tlg5026.msA.hmt:7.103	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs5112	urn:cts:greekLit:tlg5026.msA.hmt:7.104	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5113	urn:cts:greekLit:tlg5026.msA.hmt:7.105	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5114	urn:cts:greekLit:tlg5026.msA.hmt:7.106	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5116	urn:cts:greekLit:tlg5026.msA.hmt:7.202	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs5119	urn:cts:greekLit:tlg5026.msA.hmt:7.205	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5120	urn:cts:greekLit:tlg5026.msA.hmt:7.206	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5122	urn:cts:greekLit:tlg5026.msA.hmt:7.208	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5124	urn:cts:greekLit:tlg5026.msA.hmt:7.302	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5127	urn:cts:greekLit:tlg5026.msA.hmt:7.305	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5128	urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5133	urn:cts:greekLit:tlg5026.msA.hmt:7.401	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5139	urn:cts:greekLit:tlg5026.msA.hmt:7.407	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs5140	urn:cts:greekLit:tlg5026.msA.hmt:7.1000	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs5141	urn:cts:greekLit:tlg5026.msA.hmt:7.1001	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs5145	urn:cts:greekLit:tlg5026.msA.hmt:7.1005	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5146	urn:cts:greekLit:tlg5026.msA.hmt:7.1006	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5147	urn:cts:greekLit:tlg5026.msA.hmt:7.1007	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5148	urn:cts:greekLit:tlg5026.msA.hmt:7.1008	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5151	urn:cts:greekLit:tlg5026.msA.hmt:7.1011	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5152	urn:cts:greekLit:tlg5026.msA.hmt:7.1012	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5153	urn:cts:greekLit:tlg5026.msA.hmt:7.1017	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs5154	urn:cts:greekLit:tlg5026.msA.hmt:7.1018	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5155	urn:cts:greekLit:tlg5026.msA.hmt:7.1019	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5156	urn:cts:greekLit:tlg5026.msA.hmt:7.1020	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5157	urn:cts:greekLit:tlg5026.msA.hmt:7.1021	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5160	urn:cts:greekLit:tlg5026.msA.hmt:7.1024	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5161	urn:cts:greekLit:tlg5026.msA.hmt:7.1025	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5165	urn:cts:greekLit:tlg5026.msA.hmt:7.1035	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5166	urn:cts:greekLit:tlg5026.msA.hmt:7.1036	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs5167	urn:cts:greekLit:tlg5026.msA.hmt:7.1037	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs5168	urn:cts:greekLit:tlg5026.msA.hmt:7.1038	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs5169	urn:cts:greekLit:tlg5026.msA.hmt:7.1039	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs5170	urn:cts:greekLit:tlg5026.msA.hmt:7.1049	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5171	urn:cts:greekLit:tlg5026.msA.hmt:7.1050	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5175	urn:cts:greekLit:tlg5026.msA.hmt:7.1060	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5177	urn:cts:greekLit:tlg5026.msA.hmt:7.2000	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs5179	urn:cts:greekLit:tlg5026.msA.hmt:7.2002	urn:cite2:hmt:critsign:diple	TBA
